"Game Id","School","Conference","HomeAway","Points","Stat Category","Stat Type","Athlete","Stat"
"401636859","Washington State","Pac-12","home","37","punting","LONG","Dean Janikowski","52"
"401636859","Washington State","Pac-12","home","37","punting","In 20","Dean Janikowski","3"
"401636859","Washington State","Pac-12","home","37","punting","TB","Dean Janikowski","0"
"401636859","Washington State","Pac-12","home","37","punting","AVG","Dean Janikowski","42.2"
"401636859","Washington State","Pac-12","home","37","punting","YDS","Dean Janikowski","211"
"401636859","Washington State","Pac-12","home","37","punting","NO","Dean Janikowski","5"
"401636859","Washington State","Pac-12","home","37","kicking","PTS","Dean Janikowski","7"
"401636859","Washington State","Pac-12","home","37","kicking","XP","Dean Janikowski","4/5"
"401636859","Washington State","Pac-12","home","37","kicking","LONG","Dean Janikowski","25"
"401636859","Washington State","Pac-12","home","37","kicking","PCT","Dean Janikowski","50.0"
"401636859","Washington State","Pac-12","home","37","kicking","FG","Dean Janikowski","1/2"
"401636859","Washington State","Pac-12","home","37","puntReturns","TD","Tony Freeman","0"
"401636859","Washington State","Pac-12","home","37","puntReturns","LONG","Tony Freeman","4"
"401636859","Washington State","Pac-12","home","37","puntReturns","AVG","Tony Freeman","4.0"
"401636859","Washington State","Pac-12","home","37","puntReturns","YDS","Tony Freeman","4"
"401636859","Washington State","Pac-12","home","37","puntReturns","NO","Tony Freeman","1"
"401636859","Washington State","Pac-12","home","37","interceptions","TD","Kapena Gushiken","0"
"401636859","Washington State","Pac-12","home","37","interceptions","TD","Ethan O'Connor","0"
"401636859","Washington State","Pac-12","home","37","interceptions","YDS","Kapena Gushiken","0"
"401636859","Washington State","Pac-12","home","37","interceptions","YDS","Ethan O'Connor","22"
"401636859","Washington State","Pac-12","home","37","interceptions","INT","Kapena Gushiken","1"
"401636859","Washington State","Pac-12","home","37","interceptions","INT","Ethan O'Connor","1"
"401636859","Washington State","Pac-12","home","37","defensive","TD","Warren Smith","0"
"401636859","Washington State","Pac-12","home","37","defensive","TD","Keith Brown","0"
"401636859","Washington State","Pac-12","home","37","defensive","TD","Wesley Steiner","0"
"401636859","Washington State","Pac-12","home","37","defensive","TD","Mason Juergens","0"
"401636859","Washington State","Pac-12","home","37","defensive","TD","Leyton Smithson","0"
"401636859","Washington State","Pac-12","home","37","defensive","TD","Dylan Paine","0"
"401636859","Washington State","Pac-12","home","37","defensive","TD","Nusi Malani","0"
"401636859","Washington State","Pac-12","home","37","defensive","TD","Andrew Edson","0"
"401636859","Washington State","Pac-12","home","37","defensive","TD","Parker McKenna","0"
"401636859","Washington State","Pac-12","home","37","defensive","TD","Raam Stevenson","0"
"401636859","Washington State","Pac-12","home","37","defensive","TD","Ethan O'Connor","0"
"401636859","Washington State","Pac-12","home","37","defensive","TD","Taariq Al-Uqdah","0"
"401636859","Washington State","Pac-12","home","37","defensive","TD","David Gusta","0"
"401636859","Washington State","Pac-12","home","37","defensive","TD","Tanner Moku","0"
"401636859","Washington State","Pac-12","home","37","defensive","TD","Quinn Roff","0"
"401636859","Washington State","Pac-12","home","37","defensive","TD","Adrian Wilson","0"
"401636859","Washington State","Pac-12","home","37","defensive","TD","Syrus Webster","0"
"401636859","Washington State","Pac-12","home","37","defensive","TD","Kapena Gushiken","0"
"401636859","Washington State","Pac-12","home","37","defensive","TD","Jackson Lataimua","0"
"401636859","Washington State","Pac-12","home","37","defensive","TD","Kyle Thornton","0"
"401636859","Washington State","Pac-12","home","37","defensive","TD","Tyson Durant","0"
"401636859","Washington State","Pac-12","home","37","defensive","TD","Stephen Hall","0"
"401636859","Washington State","Pac-12","home","37","defensive","QB HUR","Warren Smith","0"
"401636859","Washington State","Pac-12","home","37","defensive","QB HUR","Keith Brown","0"
"401636859","Washington State","Pac-12","home","37","defensive","QB HUR","Wesley Steiner","0"
"401636859","Washington State","Pac-12","home","37","defensive","QB HUR","Mason Juergens","0"
"401636859","Washington State","Pac-12","home","37","defensive","QB HUR","Leyton Smithson","0"
"401636859","Washington State","Pac-12","home","37","defensive","QB HUR","Dylan Paine","0"
"401636859","Washington State","Pac-12","home","37","defensive","QB HUR","Nusi Malani","1"
"401636859","Washington State","Pac-12","home","37","defensive","QB HUR","Andrew Edson","0"
"401636859","Washington State","Pac-12","home","37","defensive","QB HUR","Parker McKenna","1"
"401636859","Washington State","Pac-12","home","37","defensive","QB HUR","Raam Stevenson","2"
"401636859","Washington State","Pac-12","home","37","defensive","QB HUR","Ethan O'Connor","0"
"401636859","Washington State","Pac-12","home","37","defensive","QB HUR","Taariq Al-Uqdah","3"
"401636859","Washington State","Pac-12","home","37","defensive","QB HUR","David Gusta","4"
"401636859","Washington State","Pac-12","home","37","defensive","QB HUR","Tanner Moku","0"
"401636859","Washington State","Pac-12","home","37","defensive","QB HUR","Quinn Roff","1"
"401636859","Washington State","Pac-12","home","37","defensive","QB HUR","Adrian Wilson","0"
"401636859","Washington State","Pac-12","home","37","defensive","QB HUR","Syrus Webster","0"
"401636859","Washington State","Pac-12","home","37","defensive","QB HUR","Kapena Gushiken","0"
"401636859","Washington State","Pac-12","home","37","defensive","QB HUR","Jackson Lataimua","0"
"401636859","Washington State","Pac-12","home","37","defensive","QB HUR","Kyle Thornton","0"
"401636859","Washington State","Pac-12","home","37","defensive","QB HUR","Tyson Durant","1"
"401636859","Washington State","Pac-12","home","37","defensive","QB HUR","Stephen Hall","0"
